382, 221, -56, 107, 1
383, 221, -55, 107, 1
384, 222, -55, 108, 1
385, 222, -54, 106, 1
386, 223, -55, 106, 1
387, 223, -55, 107, 1
388, 224, -54, 107, 1
389, 224, -54, 107, 1
390, 225, -55, 107, 1
391, 225, -55, 107, 1
392, 226, -55, 108, 1
393, 226, -54, 106, 1
394, 227, -55, 107, 1
395, 227, -54, 105, 1
396, 228, -55, 106, 1
397, 228, -55, 107, 1
398, 229, -56, 108, 1
399, 229, -55, 108, 1
400, 230, -55, 108, 1
401, 230, -55, 106, 1
402, 231, -54, 107, 1
403, 231, -55, 106, 1
404, 232, -55, 107, 1
405, 232, -56, 108, 1
406, 233, -55, 107, 1
407, 233, -57, 108, 1
408, 234, -57, 106, 1
409, 234, -56, 107, 1
410, 235, -57, 107, 1
411, 235, -58, 106, 1
412, 236, -55, 108, 1
413, 236, -54, 108, 1
414, 237, -56, 107, 1
415, 237, -56, 107, 1
416, 238, -56, 106, 1
417, 238, -55, 107, 1
418, 239, -55, 105, 1
419, 239, -55, 107, 1
420, 240, -55, 107, 1
421, 240, -56, 107, 1
422, 241, -56, 107, 1
423, 241, -56, 107, 1
424, 242, -55, 107, 1
425, 242, -54, 107, 1
426, 243, -56, 107, 1
427, 243, -56, 107, 1
428, 244, -56, 107, 1
429, 244, -55, 107, 1
430, 245, -54, 107, 1
431, 245, -54, 107, 1
432, 246, -55, 107, 1
433, 246, -55, 107, 1
434, 247, -55, 107, 1
435, 247, -56, 107, 1
436, 248, -56, 107, 1
437, 248, -55, 107, 1
438, 249, -55, 108, 1
439, 249, -54, 108, 1
440, 250, -56, 107, 1
441, 250, -57, 107, 1
442, 251, -54, 107, 1
443, 251, -55, 108, 1
444, 252, -55, 108, 1
445, 252, -55, 107, 1
446, 253, -55, 107, 1
447, 253, -55, 107, 1
448, 254, -56, 105, 1
449, 254, -56, 107, 1
450, 255, -55, 108, 1
451, 255, -55, 106, 1
452, 256, -56, 107, 1
453, 256, -56, 107, 1
454, 257, -57, 107, 1
455, 257, -55, 108, 1
456, 258, -56, 107, 1
457, 258, -56, 107, 1
458, 259, -55, 107, 1
459, 259, -55, 107, 1
460, 260, -55, 107, 1
461, 260, -55, 107, 1
462, 261, -55, 106, 1
463, 261, -54, 107, 1
464, 262, -55, 108, 1
465, 262, -55, 107, 1
466, 263, -55, 107, 1
467, 263, -55, 107, 1
468, 264, -55, 107, 1
469, 264, -55, 108, 1
470, 265, -55, 107, 1
471, 265, -55, 108, 1
472, 266, -55, 107, 1
473, 266, -55, 108, 1
474, 267, -56, 107, 1
475, 267, -55, 107, 1
476, 268, -56, 108, 1
477, 268, -55, 105, 1
478, 269, -56, 107, 1
479, 269, -56, 107, 1
480, 270, -55, 108, 1
481, 270, -55, 107, 1
482, 271, -55, 107, 1
483, 271, -57, 107, 1
484, 272, -54, 107, 1
485, 272, -54, 107, 1
486, 273, -55, 107, 1
487, 273, -56, 102, 1
488, 274, -56, 107, 1
489, 274, -56, 107, 1
490, 275, -57, 107, 1
491, 275, -57, 107, 1
492, 276, -57, 107, 1
493, 276, -56, 106, 1
494, 277, -56, 107, 1
495, 277, -57, 107, 1
496, 278, -57, 107, 1
497, 278, -57, 106, 1
498, 279, -56, 107, 1
499, 279, -56, 107, 1
500, 280, -55, 107, 1
501, 280, -55, 107, 1
502, 281, -55, 105, 1
503, 281, -57, 107, 1
504, 282, -56, 107, 1
505, 282, -56, 107, 1
506, 283, -57, 107, 1
507, 283, -56, 107, 1
508, 284, -56, 107, 1
509, 284, -57, 107, 1
510, 285, -56, 107, 1
511, 285, -56, 107, 1
512, 286, -57, 107, 1
513, 286, -56, 108, 1
514, 287, -57, 107, 1
515, 287, -56, 107, 1
516, 288, -57, 107, 1
517, 288, -56, 107, 1
518, 289, -57, 107, 1
519, 289, -57, 107, 1
520, 290, -56, 108, 1
521, 290, -56, 108, 1
522, 291, -55, 107, 1
523, 291, -55, 107, 1
524, 292, -57, 108, 1
525, 292, -58, 107, 1
526, 293, -57, 106, 1
527, 293, -56, 107, 1
528, 294, -57, 108, 1
529, 294, -56, 107, 1
530, 295, -57, 107, 1
531, 295, -56, 107, 1
532, 296, -57, 106, 1
533, 296, -56, 107, 1
534, 297, -56, 107, 1
535, 297, -57, 107, 1
536, 298, -56, 107, 1
537, 298, -56, 106, 1
538, 299, -56, 107, 1
539, 299, -56, 107, 1
540, 300, -56, 106, 1
541, 300, -56, 107, 1
542, 301, -56, 106, 1
543, 301, -55, 107, 1
544, 302, -57, 107, 1
545, 302, -57, 107, 1
546, 303, -57, 108, 1
547, 303, -56, 107, 1
548, 304, -57, 107, 1
549, 304, -56, 107, 1
550, 305, -56, 107, 1
551, 305, -57, 107, 1
552, 306, -57, 107, 1
553, 306, -57, 108, 1
554, 307, -56, 107, 1
555, 307, -57, 106, 1
556, 308, -56, 107, 1
557, 308, -58, 107, 1
558, 309, -58, 107, 1
559, 309, -58, 107, 1
560, 310, -57, 107, 1
561, 310, -57, 107, 1
562, 311, -57, 107, 1
563, 311, -57, 107, 1
564, 312, -57, 107, 1
565, 312, -57, 107, 1
566, 313, -57, 107, 1
567, 313, -57, 107, 1
568, 314, -57, 107, 1
569, 314, -57, 106, 1
570, 315, -57, 106, 1
571, 315, -57, 106, 1
572, 316, -57, 106, 1
573, 316, -57, 107, 1
574, 317, -56, 106, 1
575, 317, -57, 107, 1
576, 318, -56, 107, 1
577, 318, -57, 107, 1
578, 319, -57, 107, 1
579, 319, -57, 106, 1
580, 320, -57, 107, 1
581, 320, -57, 106, 1
582, 321, -57, 106, 1
583, 321, -56, 107, 1
584, 322, -56, 107, 1
585, 322, -56, 107, 1
586, 323, -57, 108, 1
587, 323, -56, 107, 1
588, 324, -56, 107, 1
589, 324, -56, 107, 1
590, 325, -56, 106, 1
591, 325, -56, 107, 1
592, 326, -56, 108, 1
593, 326, -57, 107, 1
594, 327, -56, 107, 1
595, 327, -56, 107, 1
596, 328, -56, 107, 1
597, 328, -56, 107, 1
598, 329, -56, 108, 1
599, 329, -56, 107, 1
600, 330, -57, 107, 1
601, 330, -56, 107, 1
602, 331, -57, 108, 1
603, 331, -55, 108, 1
604, 332, -55, 108, 1
605, 332, -55, 107, 1
606, 333, -56, 107, 1
607, 333, -55, 107, 1
608, 334, -56, 107, 1
609, 334, -56, 24, 1
610, 335, -56, 107, 1
611, 335, -58, 107, 1
612, 336, -58, 107, 1
613, 336, -58, 107, 1
614, 337, -58, 108, 1
615, 337, -58, 107, 1
616, 338, -58, 28, 1
617, 338, -58, 106, 1
618, 339, -56, 107, 1
619, 339, -56, 107, 1
620, 340, -56, 107, 1
621, 340, -55, 107, 1
622, 341, -55, 107, 1
623, 341, -56, 107, 1
624, 342, -55, 108, 1
625, 342, -56, 108, 1
626, 343, -56, 107, 1
627, 343, -56, 107, 1
628, 344, -55, 108, 1
629, 344, -56, 108, 1
630, 345, -56, 107, 1
631, 345, -55, 107, 1
632, 346, -57, 107, 1
633, 346, -57, 105, 1
634, 347, -57, 107, 1
635, 347, -58, 107, 1
636, 348, -57, 107, 1
637, 348, -56, 107, 1
638, 349, -56, 108, 1
639, 349, -57, 107, 1
640, 350, -58, 106, 1
641, 350, -57, 107, 1
642, 351, -57, 107, 1
643, 351, -57, 107, 1
644, 352, -56, 107, 1
645, 352, -57, 108, 1
646, 353, -57, 107, 1
647, 353, -56, 107, 1
648, 354, -57, 107, 1
649, 354, -57, 106, 1
650, 355, -57, 107, 1
651, 355, -56, 106, 1
652, 356, -57, 108, 1
653, 356, -55, 107, 1
654, 357, -55, 107, 1
655, 357, -55, 108, 1
656, 358, -56, 107, 1
657, 358, -55, 107, 1
658, 359, -57, 33, 1
659, 359, -55, 106, 1
660, 360, -55, 107, 1
661, 360, -56, 107, 1
662, 361, -57, 108, 1
663, 361, -56, 106, 1
664, 362, -54, 108, 1
665, 362, -54, 106, 1
666, 363, -54, 107, 1
667, 363, -56, 107, 1
668, 364, -56, 107, 1
669, 364, -57, 107, 1
670, 365, -56, 107, 1
671, 365, -57, 107, 1
672, 366, -57, 107, 1
673, 366, -56, 107, 1
674, 367, -55, 107, 1
675, 367, -55, 108, 1
676, 368, -57, 107, 1
677, 368, -55, 107, 1
678, 369, -55, 107, 1
679, 369, -56, 107, 1
680, 370, -57, 107, 1
681, 370, -57, 107, 1
682, 371, -57, 106, 1
683, 371, -57, 106, 1
684, 372, -57, 107, 1
685, 372, -57, 107, 1
686, 373, -56, 107, 1
687, 373, -58, 107, 1
688, 374, -56, 107, 1
689, 374, -57, 107, 1
690, 375, -57, 107, 1
691, 375, -56, 107, 1
692, 376, -57, 107, 1
693, 376, -56, 107, 1
694, 377, -56, 107, 1
695, 377, -57, 107, 1
696, 378, -57, 107, 1
697, 378, -57, 107, 1
698, 379, -57, 107, 1
699, 379, -57, 107, 1
700, 380, -57, 107, 1
701, 380, -57, 107, 1
702, 381, -57, 107, 1
703, 381, -57, 107, 1
704, 382, -56, 107, 1
705, 382, -57, 107, 1
706, 383, -56, 107, 1
707, 383, -57, 107, 1
708, 384, -57, 107, 1
709, 384, -57, 107, 1
710, 385, -56, 107, 1
711, 385, -55, 107, 1
712, 386, -56, 106, 1
713, 386, -56, 107, 1
714, 387, -56, 106, 1
715, 387, -57, 108, 1
716, 388, -57, 107, 1
717, 388, -55, 107, 1
718, 389, -56, 107, 1
719, 389, -57, 107, 1
720, 390, -57, 108, 1
721, 390, -57, 107, 1
722, 391, -56, 108, 1
723, 391, -57, 108, 1
724, 392, -57, 107, 1
725, 392, -57, 108, 1
726, 393, -57, 107, 1
727, 393, -57, 107, 1
728, 394, -57, 107, 1
729, 394, -56, 108, 1
730, 395, -56, 107, 1
731, 395, -57, 108, 1
732, 396, -56, 107, 1
733, 396, -57, 107, 1
734, 397, -57, 107, 1
735, 397, -56, 107, 1
736, 398, -57, 108, 1
737, 398, -56, 107, 1
738, 399, -56, 107, 1
739, 399, -56, 108, 1
740, 400, -57, 108, 1
741, 400, -57, 107, 1
742, 401, -57, 107, 1
743, 401, -57, 108, 1
744, 402, -57, 107, 1
745, 402, -57, 107, 1
746, 403, -57, 107, 1
747, 403, -56, 107, 1
748, 404, -56, 108, 1
749, 404, -57, 107, 1
750, 405, -57, 108, 1
751, 405, -57, 106, 1
752, 406, -56, 108, 1
753, 406, -56, 108, 1
754, 407, -57, 107, 1
755, 407, -57, 106, 1
756, 408, -58, 107, 1
757, 408, -58, 107, 1
758, 409, -57, 107, 1
759, 409, -57, 107, 1
760, 410, -57, 108, 1
761, 410, -58, 107, 1
762, 411, -59, 108, 1
763, 411, -57, 108, 1
764, 412, -57, 107, 1
765, 412, -57, 107, 1
766, 413, -57, 107, 1
767, 413, -56, 107, 1
768, 414, -56, 108, 1
769, 414, -55, 108, 1
770, 415, -56, 108, 1
771, 415, -56, 107, 1
772, 416, -56, 107, 1
773, 416, -57, 107, 1
774, 417, -57, 107, 1
775, 417, -57, 107, 1
776, 418, -57, 107, 1
777, 418, -57, 107, 1
778, 419, -57, 107, 1
779, 419, -57, 108, 1
780, 420, -57, 107, 1
781, 420, -57, 106, 1
782, 421, -57, 107, 1
783, 421, -57, 107, 1
784, 422, -57, 106, 1
785, 422, -57, 107, 1
786, 423, -57, 106, 1
787, 423, -57, 107, 1
788, 424, -56, 107, 1
789, 424, -55, 107, 1
790, 425, -55, 107, 1
791, 425, -55, 108, 1
792, 426, -55, 107, 1
793, 426, -57, 107, 1
794, 427, -56, 108, 1
795, 427, -55, 107, 1
796, 428, -57, 107, 1
797, 428, -57, 106, 1
798, 429, -58, 107, 1
799, 429, -57, 107, 1
800, 430, -57, 106, 1
801, 430, -57, 107, 1
802, 431, -57, 107, 1
803, 431, -56, 107, 1
804, 432, -57, 107, 1
805, 432, -57, 107, 1
806, 433, -57, 108, 1
807, 433, -56, 107, 1
808, 434, -57, 107, 1
809, 434, -57, 107, 1
810, 435, -57, 107, 1
811, 435, -57, 107, 1
812, 436, -58, 107, 1
813, 436, -58, 105, 1
814, 437, -58, 108, 1
815, 437, -58, 108, 1
816, 438, -58, 107, 1
817, 438, -57, 107, 1
818, 439, -58, 107, 1
819, 439, -57, 108, 1
820, 440, -57, 106, 1
821, 440, -57, 107, 1
822, 441, -57, 106, 1
823, 441, -57, 107, 1
824, 442, -56, 107, 1
825, 442, -56, 107, 1
826, 443, -57, 107, 1
827, 443, -57, 108, 1
828, 444, -56, 108, 1
829, 444, -57, 107, 1
830, 445, -58, 108, 1
831, 445, -56, 108, 1
832, 446, -57, 106, 1
833, 446, -57, 107, 1
834, 447, -56, 107, 1
835, 447, -57, 107, 1
836, 448, -57, 107, 1
837, 448, -57, 108, 1
838, 449, -56, 107, 1
839, 449, -56, 107, 1
840, 450, -56, 107, 1
841, 450, -57, 108, 1
842, 451, -57, 107, 1
843, 451, -57, 108, 1
844, 452, -58, 107, 1
845, 452, -58, 105, 1
846, 453, -57, 107, 1
847, 453, -57, 106, 1
848, 454, -55, 107, 1
849, 454, -57, 107, 1
850, 455, -57, 108, 1
851, 455, -57, 107, 1
852, 456, -58, 107, 1
853, 456, -57, 107, 1
854, 457, -57, 107, 1
855, 457, -57, 107, 1
856, 458, -57, 107, 1
857, 458, -57, 107, 1
858, 459, -57, 107, 1
859, 459, -56, 108, 1
860, 460, -56, 108, 1
861, 460, -56, 107, 1
862, 461, -56, 107, 1
863, 461, -57, 107, 1
864, 462, -57, 108, 1
865, 462, -57, 107, 1
866, 463, -57, 107, 1
867, 463, -57, 107, 1
868, 464, -57, 108, 1
869, 464, -57, 108, 1
870, 465, -57, 107, 1
871, 465, -57, 107, 1
872, 466, -56, 108, 1
873, 466, -56, 107, 1
874, 467, -56, 107, 1
875, 467, -57, 107, 1
876, 468, -57, 107, 1
877, 468, -56, 107, 1
878, 469, -56, 107, 1
879, 469, -57, 108, 1
880, 470, -57, 107, 1
881, 470, -56, 107, 1
882, 471, -56, 107, 1
883, 471, -56, 108, 1
884, 472, -56, 107, 1
885, 472, -57, 107, 1
886, 473, -56, 108, 1
887, 473, -57, 108, 1
888, 474, -57, 107, 1
889, 474, -56, 87, 1
890, 475, -55, 107, 1
891, 475, -55, 108, 1
892, 476, -56, 106, 1
893, 476, -56, 107, 1
894, 477, -57, 107, 1
895, 477, -57, 107, 1
896, 478, -57, 107, 1
897, 478, -58, 107, 1
898, 479, -57, 107, 1
899, 479, -57, 107, 1
900, 480, -57, 107, 1
901, 480, -57, 107, 1
902, 481, -57, 107, 1
903, 481, -57, 106, 1
904, 482, -57, 107, 1
905, 482, -57, 107, 1
906, 483, -57, 107, 1
907, 483, -58, 108, 1
908, 484, -58, 107, 1
909, 484, -57, 107, 1
910, 485, -57, 108, 1
911, 485, -57, 108, 1
912, 486, -56, 107, 1
913, 486, -56, 107, 1
914, 487, -57, 106, 1
915, 487, -57, 107, 1
916, 488, -56, 108, 1
917, 488, -57, 107, 1
918, 489, -57, 107, 1
919, 489, -56, 107, 1
920, 490, -56, 108, 1
921, 490, -56, 107, 1
922, 491, -57, 108, 1
923, 491, -57, 107, 1
924, 492, -56, 107, 1
925, 492, -57, 107, 1
926, 493, -57, 108, 1
927, 493, -57, 107, 1
928, 494, -56, 107, 1
929, 494, -57, 107, 1
930, 495, -57, 107, 1
931, 495, -57, 107, 1
932, 496, -56, 107, 1
933, 496, -56, 108, 1
934, 497, -56, 107, 1
935, 497, -57, 107, 1
936, 498, -57, 107, 1
937, 498, -56, 107, 1
938, 499, -57, 107, 1
939, 499, -56, 108, 1
940, 500, -56, 107, 1
941, 500, -57, 107, 1
942, 501, -57, 107, 1
943, 501, -57, 106, 1
944, 502, -57, 107, 1
945, 502, -57, 107, 1
946, 503, -58, 107, 1
947, 503, -57, 108, 1
948, 504, -58, 108, 1
949, 504, -56, 107, 1
950, 505, -56, 107, 1
951, 505, -57, 107, 1
952, 506, -57, 107, 1
953, 506, -57, 108, 1
954, 507, -56, 107, 1
955, 507, -57, 108, 1
956, 508, -54, 107, 1
957, 508, -57, 107, 1
958, 509, -57, 107, 1
959, 509, -54, 107, 1
960, 510, -58, 106, 1
961, 510, -58, 107, 1
962, 511, -56, 107, 1
963, 511, -58, 108, 1
964, 512, -57, 107, 1
965, 512, -57, 108, 1
966, 513, -57, 107, 1
967, 513, -57, 107, 1
968, 514, -56, 107, 1
969, 514, -57, 108, 1
970, 515, -57, 107, 1
971, 515, -56, 107, 1
972, 516, -57, 107, 1
973, 516, -57, 107, 1
974, 517, -57, 107, 1
975, 517, -56, 107, 1
976, 518, -56, 107, 1
977, 518, -56, 108, 1
978, 519, -56, 107, 1
979, 519, -58, 108, 1
980, 520, -57, 107, 1
981, 520, -57, 107, 1
982, 521, -57, 107, 1
983, 521, -57, 107, 1
984, 522, -57, 108, 1
985, 522, -57, 108, 1
986, 523, -57, 108, 1
987, 523, -57, 107, 1
988, 524, -57, 107, 1
989, 524, -57, 107, 1
990, 525, -57, 107, 1
991, 525, -57, 108, 1
992, 526, -56, 106, 1
993, 526, -56, 107, 1
994, 527, -57, 107, 1
995, 527, -57, 107, 1
996, 528, -57, 107, 1
997, 528, -57, 107, 1
998, 529, -57, 107, 1
999, 529, -57, 106, 1
1000, 530, -57, 106, 1
1001, 530, -57, 107, 1
1002, 531, -57, 48, 1
1003, 531, -57, 107, 1
1004, 532, -57, 106, 1
1005, 532, -57, 108, 1
1006, 533, -57, 107, 1
1007, 533, -57, 106, 1
1008, 534, -58, 107, 1
1009, 534, -57, 107, 1
1010, 535, -57, 107, 1
1011, 535, -57, 106, 1
1012, 536, -57, 107, 1
1013, 536, -57, 107, 1
1014, 537, -57, 108, 1
1015, 537, -57, 107, 1
1016, 538, -56, 107, 1
1017, 538, -55, 106, 1
1018, 539, -57, 107, 1
1019, 539, -56, 107, 1
1020, 540, -57, 107, 1
1021, 540, -57, 107, 1
1022, 541, -57, 107, 1
1023, 541, -57, 107, 1
1024, 542, -56, 107, 1
1025, 542, -57, 107, 1
1026, 543, -57, 107, 1
1027, 543, -57, 106, 1
1028, 544, -57, 107, 1
1029, 544, -57, 106, 1
1030, 545, -57, 106, 1
1031, 545, -57, 107, 1
1032, 546, -57, 107, 1
1033, 546, -57, 107, 1
1034, 547, -58, 108, 1
1035, 547, -58, 107, 1
1036, 548, -55, 107, 1
1037, 548, -57, 107, 1
1038, 549, -57, 107, 1
1039, 549, -56, 106, 1
1040, 550, -57, 107, 1
1041, 550, -57, 107, 1
1042, 551, -58, 107, 1
1043, 551, -59, 108, 1
1044, 552, -57, 107, 1
1045, 552, -57, 107, 1
1046, 553, -57, 107, 1
1047, 553, -57, 107, 1
1048, 554, -57, 107, 1
1049, 554, -57, 107, 1
1050, 555, -57, 107, 1
1051, 555, -57, 105, 1
1052, 556, -56, 107, 1
1053, 556, -56, 108, 1
1054, 557, -57, 107, 1
1055, 557, -57, 107, 1
1056, 558, -56, 107, 1
1057, 558, -57, 107, 1
1058, 559, -57, 107, 1
1059, 559, -57, 107, 1
1060, 560, -56, 107, 1
1061, 560, -56, 107, 1
1062, 561, -55, 107, 1
1063, 561, -56, 107, 1
1064, 562, -55, 107, 1
1065, 562, -57, 107, 1
1066, 563, -57, 108, 1
1067, 563, -56, 108, 1
1068, 564, -57, 107, 1
1069, 564, -56, 108, 1
